1318177560572825601,1318177560572825601,Mon Oct 19 13:09:55 +0000 2020,dgbartel,"Telehealth became a necessity during #COVID19 but has now become a health care delivery model of choice. That's why we're proud to team up industry-leading companies, like Teladoc Health and Livongo, to help us meet our members' changing needs through... https://t.co/cELG3irNh8","<a href=""http://dynamicsignal.com/"" rel=""nofollow"">Dynamic Signal</a>",,0,,false,,,,false,Doug Bartel,1140164130,South Florida,false,1855,3958,false,Fri Feb 01 16:46:25 +0000 2013,"Proud @FLBlue Executive | Committed to Community and Health, Collaboration and Impact | Former TV News Executive | Comments are my own",10965,10494,https://twitter.com/dgbartel/status/1318177560572825601,,https://bit.ly/37iTiPR
1318176893108060161,1318176893108060161,Mon Oct 19 13:07:16 +0000 2020,SwigerDorrinda,"Telehealth became a necessity during #COVID19 but has now become a health care delivery model of choice. That's why we're proud to team up industry-leading companies, like Teladoc Health and Livongo, to help us meet our members' changing needs through... https://t.co/WpU156iG46","<a href=""http://dynamicsignal.com/"" rel=""nofollow"">Dynamic Signal</a>",,0,,false,,,,false,Dorrinda Swiger,719979823930679298,"Florida, USA",false,65,109,false,Tue Apr 12 20:05:41 +0000 2016,,6,194,https://twitter.com/SwigerDorrinda/status/1318176893108060161,,https://bit.ly/2FH5crz
1318176811973406720,1318176811973406720,Mon Oct 19 13:06:57 +0000 2020,SwigerDorrinda,Guidewell | Livongo Signs Strategic Partnership with GuideWell Accelerating Care Delivery to Vulnerable Populations #GuideWellNow https://t.co/jMYOazUbeU,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">Dynamic Signal</a>",,0,,false,,,,false,Dorrinda Swiger,719979823930679298,"Florida, USA",false,65,109,false,Tue Apr 12 20:05:41 +0000 2016,,6,194,https://twitter.com/SwigerDorrinda/status/1318176811973406720,,https://bit.ly/37jLIoc
1318176772781797377,1318176772781797377,Mon Oct 19 13:06:47 +0000 2020,SwigerDorrinda,"Telehealth became a necessity during #COVID19 but has now become a health care delivery model of choice. That's why we're proud to team up industry-leading companies, like Teladoc Health and Livongo, to help us meet our members' changing needs through... https://t.co/XYMFKvPX3b","<a href=""http://dynamicsignal.com/"" rel=""nofollow"">Dynamic Signal</a>",,0,,false,,,,false,Dorrinda Swiger,719979823930679298,"Florida, USA",false,65,109,false,Tue Apr 12 20:05:41 +0000 2016,,6,194,https://twitter.com/SwigerDorrinda/status/1318176772781797377,,https://bit.ly/3o8jl26
1318171057501724673,1318171057501724673,Mon Oct 19 12:44:05 +0000 2020,anjalilawoffice,Working together....First joint sales contract for two  #telemedicine companies. #healthcare #telehealth https://t.co/DcyltE6lIb,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>",,0,,false,,,,false,Anjali 👑,566973108,Everywhere ,false,2003,2970,false,Mon Apr 30 03:57:27 +0000 2012,#Attorney #Entrepreneur #HoneyBadger #Telelawyer #Healthcare #Telemedicine #Fashion & #Humor. I don’t endorse anything & I’m funny. https://t.co/BLxVLrYo3y,38725,22033,https://twitter.com/anjalilawoffice/status/1318171057501724673,,https://lnkd.in/ec5zWNg
1318163935418290176,1318163935418290176,Mon Oct 19 12:15:47 +0000 2020,DiabetesSocMed,RT @breezygfreezy: Anyone in my network with #T2D who has used Livongo? Study paying $150 for 90m interview 👏 <br><br>PM me for a link to apply -…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,5,,false,,,,false,DiabetesSocMedAdvoca,166813374,Indianapolis area,false,19939,3161,false,Thu Jul 15 02:00:30 +0000 2010,"Diabetes Social Media Advocacy (#DSMA) chat Wed. at 9 PM EST. simple questions, thought provoking responses strengthening the community one tweet at a time.",4696,46416,https://twitter.com/DiabetesSocMed/status/1318163935418290176,,
1318145917925588994,1318145917925588994,Mon Oct 19 11:04:11 +0000 2020,OrthoPublisher,"Teladoc, Livongo land first joint contract - MedCity News<br>#OrthoTwitter #MedTwitter #MedEd<br>https://t.co/ZKk2EcD9bO","<a href=""https://automate.io"" rel=""nofollow"">Automate.io</a>",,0,,false,,,,false,Orthopaedics Publishers Feed,1238172853033488387,Look here 👉,false,500,215,false,Thu Mar 12 18:39:54 +0000 2020,#Orthopaedic news from major publishers consolidated for a more streamlined industry news experience.💀🗞,384,2601,https://twitter.com/OrthoPublisher/status/1318145917925588994,,https://medcitynews.com/2020/10/teladoc-livongo-land-first-joint-contract/
1318131546013028352,1318131546013028352,Mon Oct 19 10:07:04 +0000 2020,fintel_io,$LVGO / Livongo Health files form 425 Merger Prospectus https://t.co/y0whr6juDH,"<a href=""http://fintel.io"" rel=""nofollow"">Fintel.io</a>",,0,,false,,,,false,Fintel.io,4312114277,,false,2358,178,false,Sat Nov 28 23:40:12 +0000 2015,"Fintel aggregates over 120 financial news providers from around the world, including activist investor filings. @risenhoover",6,276578,https://twitter.com/fintel_io/status/1318131546013028352,,https://fintel.io/sf/us/lvgo?utm_source=Twitter&utm_medium=Social&utm_campaign=filing
1318026557420670976,1318026557420670976,Mon Oct 19 03:09:53 +0000 2020,Rosenchild,"RT @HealthITNews: Livongo's chronic care management strategy, combined with Teladoc's telehealth network, can allow for health needs to be…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,4,,false,,,,false,VonVictor V. Rosenchild,480875170,"Brooklyn, NY",false,12394,10069,false,Thu Feb 02 01:05:50 +0000 2012,"@HubBucket and @ProsumerSoft Founder President and CEO | Former CTO CIO CISO ⚓️ U.S. Navy Cryptology Veteran | I ❤️ Science, Technology, Coffee and Dogs",699905,740922,https://twitter.com/Rosenchild/status/1318026557420670976,,
1317989569468506112,1317989569468506112,Mon Oct 19 00:42:55 +0000 2020,AlruwaysNaif,"RT @HealthITNews: Livongo's chronic care management strategy, combined with Teladoc's telehealth network, can allow for health needs to be…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,4,,false,,,,false,Naif Alotibe,711321569,,false,796,66,false,Sat Oct 12 17:46:19 +0000 2013,"Master in Health Administration from Saint Joseph's University, and Member of the AMA.",286,45410,https://twitter.com/AlruwaysNaif/status/1317989569468506112,,
1317976980684476416,1317976980684476416,Sun Oct 18 23:52:53 +0000 2020,BoogDmc,$TDOC $LVGO (long both pre merger)<br><br>Florida Blue first health plan to sign on for integrated Teladoc-Livongo platform https://t.co/ivNvfxC27S,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0,,false,,,,false,Maximum Elevation,318577205,America,false,432,818,false,Thu Jun 16 18:12:52 +0000 2011,Full time swing trader seeking secular growth with sustaining moats,15020,4565,https://twitter.com/BoogDmc/status/1317976980684476416,,https://www.fiercehealthcare.com/tech/florida-blue-first-health-plan-to-sign-for-integrated-teladoc-livongo-platform
1317894166920220672,1317894166920220672,Sun Oct 18 18:23:49 +0000 2020,JonathanSchremp,"RT @HealthITNews: Livongo's chronic care management strategy, combined with Teladoc's telehealth network, can allow for health needs to be…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,4,,false,,,,false,Jonathan Schremp,1113849244471844864,"Phoenix, AZ",false,38,166,false,Thu Apr 04 17:02:09 +0000 2019,"informatics, innovation, and imagination. views are my own",753,386,https://twitter.com/JonathanSchremp/status/1317894166920220672,,
1317889436970110981,1317889436970110981,Sun Oct 18 18:05:01 +0000 2020,HealthITNews,"Livongo's chronic care management strategy, combined with Teladoc's telehealth network, can allow for health needs to be met on a long-term basis, said @Teladoc and @Livongo execs. #Telehealth https://t.co/YXneoaOSQA","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,4,,false,,,,false,Healthcare IT News,17154954,United States,false,119952,2847,false,Tue Nov 04 13:09:35 +0000 2008,"Covering the people, policy and tech driving next-gen healthcare in the U.S. It has been the voice of health IT for 15+ years. Updates via @digital_maren ^MH",3244,48235,https://twitter.com/HealthITNews/status/1317889436970110981,,https://bit.ly/37l0YB4
1317839240152141824,1317839240152141824,Sun Oct 18 14:45:33 +0000 2020,Sriram_81,"@richard_chu97 @jotaechague Amwl valuation is ridiculous, when Tdoc is the leader. 💯 Livongo will Kill this ER, just want tdoc to bring it's fair share to the table. Zane was good CEO though , couple good hands down!","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0,,false,1317173506581344258,1172960306,richard_chu97,false,Sriram,1234593562395889669,"Boston,MA",false,120,97,false,Mon Mar 02 21:37:05 +0000 2020,"Technology Consultant in Healthcare, Cricket enthusiast, interested in financial markets",474,310,https://twitter.com/Sriram_81/status/1317839240152141824,,
1317738286367055872,1317738286367055872,Sun Oct 18 08:04:24 +0000 2020,itshartmutson,The great story goes on! ‚Livongo signs strategic partnership in care delivery‘ https://t.co/xlWhgEibrP,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0,,false,,,,false,The Hartmutson Portfolio,1195750246527258627,Frankfurt am Main,false,6,33,false,Sat Nov 16 17:07:39 +0000 2019,"Ein Portfolio mit einer regelbasierten High-Growth & Value Investment Strategie, mit dem Ziel im Laufe der Zeit hohe und beständige Erträge zu erzielen.",30,7,https://twitter.com/itshartmutson/status/1317738286367055872,,https://seekingalpha.com/news/3622953-livongo-signs-strategic-partnership-in-care-delivery
1317671634803838976,1317671634803838976,Sun Oct 18 03:39:33 +0000 2020,DoscherJim,"RT @bddol: Once Teladoc-Livongo is official, Livongo’s CEO, CFO and Pres will depart. I’m surprised all three are leaving. Tullman will rem…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,5,,false,,,,false,Jim Doscher,1314343247981015041,,false,4,12,false,Thu Oct 08 23:14:11 +0000 2020,,4,4,https://twitter.com/DoscherJim/status/1317671634803838976,,
1317654461607743488,1317654461607743488,Sun Oct 18 02:31:19 +0000 2020,samuelodusami,ICYMI: Why Teladoc and Livongo Were Climbing Today<br><br>https://t.co/DwYqP2u7GT<br><br>$TDOC $LVGO,"<a href=""https://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>",,0,,false,,,,false,Samuel Odusami,42587578,"Lagos, Nigeria",false,2525,894,false,Tue May 26 08:12:22 +0000 2009,Family man and a patriot.,4797,50451,https://twitter.com/samuelodusami/status/1317654461607743488,,https://pageone.ng/2020/10/14/why-teladoc-and-livongo-were-climbing-today/
1317530617798627328,1317530617798627328,Sat Oct 17 18:19:12 +0000 2020,DrWeidner,Livongo's lead investor on what the next model of care could look like | MobiHealthNews #digitalhealth  https://t.co/O6N0rlVmU6,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0,,false,,,,false,Dr Greg Weidner,77518230,"Charlotte, NC",false,3071,3090,false,Sat Sep 26 16:53:05 +0000 2009,"Provider and transformer of healthcare with one simple goal: Inspire Health through all available channels. Chief Medical Officer, @cariumcares.",4691,11100,https://twitter.com/DrWeidner/status/1317530617798627328,,https://www.mobihealthnews.com/news/livongos-lead-investor-next-model-care-could-look
1317529589015523329,1317529589015523329,Sat Oct 17 18:15:07 +0000 2020,MobiHealthNews,The marriage of Teladoc Health and Livongo stood out amidst a quarter with relatively few M&amp;A deals. #DigitalHealth ICYMI https://t.co/GrWBxPZshS,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,0,,false,,,,false,MobiHealthNews,106855826,,false,32565,293,false,Wed Jan 20 22:29:15 +0000 2010,Leading news source in the mobile and digital health community. Covering #digitalhealth #healthapps. Subscribe here https://t.co/CZTMg9wb2O.,8818,14365,https://twitter.com/MobiHealthNews/status/1317529589015523329,,https://bit.ly/3k78IdB
1317509061353431041,1317509061353431041,Sat Oct 17 16:53:33 +0000 2020,LotsaNikki,"Telehealth became a necessity during #COVID19 but has now become a health care delivery model of choice. That's why we're proud to team up industry-leading companies, like Teladoc Health and Livongo, to help us meet our members' changing needs through... https://t.co/RPatd8AWNh","<a href=""http://dynamicsignal.com/"" rel=""nofollow"">Dynamic Signal</a>",,0,,false,,,,false,Nikki Watson,15509902,"Florida, USA",false,42,171,false,Mon Jul 21 03:37:24 +0000 2008,Executive Talent Acquisition Specialist at Florida Blue.,789,395,https://twitter.com/LotsaNikki/status/1317509061353431041,,https://bit.ly/37gS8nW
1317496457931313153,1317496457931313153,Sat Oct 17 16:03:28 +0000 2020,HottestStockNow,$LVGO Inks Strategic Partnership with GuideWell       #Livongo       #GuideWell          https://t.co/46ach8n0vP,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0,,false,,,,false,Hottest Stocks Now,106823467,"Las Vegas, NV",false,1771,1772,false,Wed Jan 20 20:20:39 +0000 2010,CRWEWorld's Hottest Stocks Now provides information only. It is not meant to be a recommendation/offer to buy or to sell securities. DYODD,28,53844,https://twitter.com/HottestStockNow/status/1317496457931313153,,http://crweworld.com/symbol/LVGO
1317488000134115330,1317488000134115330,Sat Oct 17 15:29:51 +0000 2020,actionjack2000,"RT @Livongo: Last week, @Livongo Chief People Officer Arnnon Geshuri and Head of D&amp;I Erick Mitchell joined @SapphireVC to discuss how diver…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,2,,false,,,,false,Jack V,35926794,"Tahoe, Cali or Maui",false,249,263,false,Tue Apr 28 00:41:33 +0000 2009,"Stock Trader, Kung Fu Master , love golf, wine, football. Go Dodgers & Rams",9641,12476,https://twitter.com/actionjack2000/status/1317488000134115330,,
1317469500149727232,1317469500149727232,Sat Oct 17 14:16:20 +0000 2020,HealthcareBeat,"Form 425 (prospectuses and communications, business combinations) filed with the SEC $LVGO https://t.co/psVU6DkR8j","<a href=""https://newsfilter.io"" rel=""nofollow"">Healthcare News</a>",,0,,false,,,,false,Healthcare News,1222163821441122304,New York,false,1365,15,false,Tue Jan 28 14:25:57 +0000 2020,"Healthcare news covering:

- Clinical Trials
- FDA Approvals & Recalls
- Stage 1/2/3 Updates
- New Drug Applications
- FDA PRs
- SEC Filings",1,66138,https://twitter.com/HealthcareBeat/status/1317469500149727232,,https://newsfilter.io/articles/425-form---prospectuses-and-communications-business-combinations---livongo-health-inc-0001639225-sub-b5402850e3b1bff55d39cf590c27ace0
1317460079671537664,1317460079671537664,Sat Oct 17 13:38:54 +0000 2020,Kbsiegmann,Guidewell | Livongo Signs Strategic Partnership with GuideWell Accelerating Care Delivery to Vulnerable Populations #GuideWellNow https://t.co/hoMswBfZjN,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">Dynamic Signal</a>",,0,,false,,,,false,Keith Siegmann,1633884553,"Jacksonville, FL",false,231,1543,false,Tue Jul 30 21:23:55 +0000 2013,Recruiting Professional,2474,6988,https://twitter.com/Kbsiegmann/status/1317460079671537664,,https://bit.ly/3nZmWQ1
1317459964068208641,1317459964068208641,Sat Oct 17 13:38:27 +0000 2020,Kbsiegmann,"Telehealth became a necessity during #COVID19 but has now become a health care delivery model of choice. That's why we're proud to team up industry-leading companies, like Teladoc Health and Livongo, to help us meet our members' changing needs through... https://t.co/2g3gHBsMlr","<a href=""http://dynamicsignal.com/"" rel=""nofollow"">Dynamic Signal</a>",,0,,false,,,,false,Keith Siegmann,1633884553,"Jacksonville, FL",false,231,1543,false,Tue Jul 30 21:23:55 +0000 2013,Recruiting Professional,2474,6988,https://twitter.com/Kbsiegmann/status/1317459964068208641,,https://bit.ly/3k7DD9z
1317459777572663296,1317459777572663296,Sat Oct 17 13:37:42 +0000 2020,Kbsiegmann,Guidewell | Livongo Signs Strategic Partnership with GuideWell Accelerating Care Delivery to Vulnerable Populations #GuideWellNow https://t.co/JQnjSCNtpi,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">Dynamic Signal</a>",,0,,false,,,,false,Keith Siegmann,1633884553,"Jacksonville, FL",false,231,1543,false,Tue Jul 30 21:23:55 +0000 2013,Recruiting Professional,2474,6988,https://twitter.com/Kbsiegmann/status/1317459777572663296,,https://bit.ly/3nUCzbH
1317459680503816192,1317459680503816192,Sat Oct 17 13:37:19 +0000 2020,Kbsiegmann,"Telehealth became a necessity during #COVID19 but has now become a health care delivery model of choice. That's why we're proud to team up industry-leading companies, like Teladoc Health and Livongo, to help us meet our members' changing needs through... https://t.co/ih9dYIwdFk","<a href=""http://dynamicsignal.com/"" rel=""nofollow"">Dynamic Signal</a>",,0,,false,,,,false,Keith Siegmann,1633884553,"Jacksonville, FL",false,231,1543,false,Tue Jul 30 21:23:55 +0000 2013,Recruiting Professional,2474,6988,https://twitter.com/Kbsiegmann/status/1317459680503816192,,https://bit.ly/3dyBYHM
1317440009260191745,1317440009260191745,Sat Oct 17 12:19:09 +0000 2020,TimStapletonFL,Florida Blue first health plan to sign on for integrated Teladoc-Livongo platform https://t.co/YqQnweKD7I,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0,,false,,,,false,Tim Stapleton,18074797,"Jupiter, FL",false,2852,2055,false,Fri Dec 12 11:58:30 +0000 2008,"CEO @FloridaMedical - advocate for over 25,000 physicians in Florida. Fan of Chicago @Cubs & @ChicagoBears. @IUBloomington alum.",15940,16962,https://twitter.com/TimStapletonFL/status/1317440009260191745,,https://www.fiercehealthcare.com/tech/florida-blue-first-health-plan-to-sign-for-integrated-teladoc-livongo-platform
1317308363215163393,1317308363215163393,Sat Oct 17 03:36:02 +0000 2020,DavidQuang,"I’m sure there are many other gems out there but I really like Livongo $LVGO, a diabetes and behavioural health detector. It measures glucose levels through monitoring blood pressure and instantly gives you feedback on your phone 🤳🏼. Convenient and no trips to the doctors needed.","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0,,false,1317308361931673600,32797375,DavidQuang,false,DQ 👨🏻‍💻📑📊🌎🏃🏻‍♂️,32797375,Canada,false,721,813,false,Sat Apr 18 05:06:30 +0000 2009,Curious Dude | WLU Economics Grad | Finance | Health & Wellness | Foodie | Nature | Poker | Raptors,7856,9262,https://twitter.com/DavidQuang/status/1317308363215163393,,
1317299578736046080,1317299578736046080,Sat Oct 17 03:01:08 +0000 2020,mk300tb,RT @WeeklyOptions_1: Good news for $LVGO...<br><br>https://t.co/VKegwSTnMS,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,1,,false,,,,false,The Voice of Reason,536124573,Great United States of America,false,318,43,false,Sun Mar 25 06:04:03 +0000 2012,"Stocks. Sports. Politics. You can find me talking about the Ducks, Bucs, Braves & Blazers as well as my stock buys & sells. Buy cause you like, not because I do",1119,3445,https://twitter.com/mk300tb/status/1317299578736046080,,https://seekingalpha.com/news/3622953-livongo-signs-strategic-partnership-in-care-delivery?utm_medium=email&utm_source=seeking_alpha&mail_subject=lvgo-livongo-signs-strategic-partnership-in-care-delivery&utm_campaign=rta-stock-news&utm_content=link-3
1317282013670477825,1317282013670477825,Sat Oct 17 01:51:20 +0000 2020,HealthcareBeat,"Form 425 (prospectuses and communications, business combinations) filed with the SEC $LVGO https://t.co/kEuIB50sTO","<a href=""https://newsfilter.io"" rel=""nofollow"">Healthcare News</a>",,0,,false,,,,false,Healthcare News,1222163821441122304,New York,false,1365,15,false,Tue Jan 28 14:25:57 +0000 2020,"Healthcare news covering:

- Clinical Trials
- FDA Approvals & Recalls
- Stage 1/2/3 Updates
- New Drug Applications
- FDA PRs
- SEC Filings",1,66138,https://twitter.com/HealthcareBeat/status/1317282013670477825,,https://newsfilter.io/articles/425-form---prospectuses-and-communications-business-combinations---livongo-health-inc-0001639225-sub-674d874a964688b30f0009b4e038446f
1317279496756748289,1317279496756748289,Sat Oct 17 01:41:20 +0000 2020,HealthcareBeat,"Form 425 (prospectuses and communications, business combinations) filed with the SEC $LVGO https://t.co/j0IWOPbOoM","<a href=""https://newsfilter.io"" rel=""nofollow"">Healthcare News</a>",,0,,false,,,,false,Healthcare News,1222163821441122304,New York,false,1365,15,false,Tue Jan 28 14:25:57 +0000 2020,"Healthcare news covering:

- Clinical Trials
- FDA Approvals & Recalls
- Stage 1/2/3 Updates
- New Drug Applications
- FDA PRs
- SEC Filings",1,66138,https://twitter.com/HealthcareBeat/status/1317279496756748289,,https://newsfilter.io/articles/425-form---prospectuses-and-communications-business-combinations---livongo-health-inc-0001639225-sub-594b4fda69ef14bd1bdba379d8b25583
1317269548270153728,1317269548270153728,Sat Oct 17 01:01:48 +0000 2020,EdgarInsider,"A new filing Form 8-K [Press/News Current Report] has been made at the SEC by  $LVGO Livongo Health, Inc  https://t.co/W27W9ys9zT","<a href=""https://sec.report"" rel=""nofollow"">Edgar Filings</a>",,0,,false,,,,false,SEC.report,1068561714055012352,,false,2871,31,false,Fri Nov 30 17:45:40 +0000 2018,SEC filing alerts #SEC #InsiderTrading #Stocks #StockMarket #StockMarketNews #Edgar,2791,41573,https://twitter.com/EdgarInsider/status/1317269548270153728,,https://sec.report/Document/0001193125-20-271220/
